time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,4.37256276288,-3.8036031806,21.0299666295,6.04305731068,6.04819242653,0.0,3.90189276145,-3.5955485818,4.77384306873,-0.170161527231,-0.0892378234036,0.0,464.3462604166918,464.446792144226,465.2484898467922,461.5736984473694
3.660000000000003,4.61147461325,-4.02460719085,21.3191393458,6.03246334179,6.04337996406,0.0,4.06201230557,-3.77209259393,4.86381146921,-0.194144927908,-0.0664749322488,0.0,481.24942829213273,482.96480401530397,482.0433399388379,480.19913238927205
3.720000000000003,4.85898836561,-4.25533197346,21.6093527799,6.02135070441,6.03894182611,0.0,4.18861844498,-3.91963074549,4.80936238863,-0.171600920085,-0.0964156708298,0.0,438.4774897251637,435.9776305944362,437.5374642270663,439.3764881729888
3.780000000000003,5.11383824581,-4.49476440407,21.8949958674,6.0117970249,6.03345792052,0.0,4.3066941416,-4.06223345021,4.71169177425,-0.141873343312,-0.082894113357,0.0,424.08734027380774,425.23993873322775,422.5917992444513,425.1209514855781
3.840000000000003,5.37588080373,-4.74295624898,22.1748886303,6.0031356658,6.02858482604,0.0,4.42830841163,-4.21153735211,4.61768576768,-0.149844379118,-0.078063033263,0.0,426.65522125625426,427.0619580786023,426.3202106203629,425.6178768714235
3.900000000000003,5.64565884009,-5.00066838769,22.4504986312,5.99391658371,6.02335287677,0.0,4.56448374596,-4.37959401506,4.56859233998,-0.162613111164,-0.12035819385,0.0,444.48931615345356,441.00130684245784,443.728540487169,442.6562882653945
3.960000000000003,5.92300854243,-5.26791166592,22.7206673635,5.98448315697,6.01606811383,0.0,4.68093387149,-4.5292788538,4.43668692227,-0.148191084384,-0.123607594081,0.0,415.13339305661054,414.833614130054,415.509827273352,416.74716228200896
4.020000000000002,6.20843280519,-5.54536340714,22.986325224,5.97524429244,6.00866308488,0.0,4.83357565865,-4.71977936401,4.41745384026,-0.16923247555,-0.123039331864,0.0,454.9279584266376,454.9600474347967,457.631361499066,455.9308874623648
4.080000000000001,6.50290745451,-5.83419151161,23.2499894999,5.96530952313,6.00136889109,0.0,4.98259698778,-4.90856674724,4.37031009907,-0.159132865086,-0.118784686652,0.0,449.27141076951773,449.6031479015024,448.2468022325276,449.0410273941368
4.14,6.80565645485,-6.13370006366,23.5082145221,5.95546587155,5.99413726887,0.0,5.10941582458,-5.07582062968,4.2366877913,-0.176379767244,-0.124257761529,0.0,421.23083523199045,420.7431178522634,421.4803931222901,419.9590431679639
4.199999999999998,7.11649824179,-6.44384342968,23.7596003235,5.94447344204,5.98647897273,0.0,5.25233386592,-5.26308759831,4.14194532669,-0.202535986868,-0.135431992666,0.0,436.23997571810645,435.29031008307504,437.8895660887648,435.6736484419592
4.259999999999997,7.43638932766,-6.76582443331,24.0063376582,5.93251851578,5.97800074574,0.0,5.41106423187,-5.47044653891,4.08132686257,-0.193382803441,-0.156855135949,0.0,451.6313217122739,449.8809344666175,450.03350332674813,450.73561806378336
4.319999999999996,7.76535872576,-7.09983818215,24.2476144192,5.92148047377,5.96814180953,0.0,5.55506778692,-5.66413902819,3.96025295697,-0.169796889793,-0.186564042059,0.0,433.2863633654014,430.75312370667723,431.45272375619714,433.40564254632585
4.379999999999995,8.10385291277,-7.44646947982,24.4836401744,5.91076371269,5.95731576326,0.0,5.72861408807,-5.89087208711,3.9056918233,-0.209033092664,-0.170374761815,0.0,457.2623158047032,458.5198755898116,460.32424980222396,457.176521438843
4.439999999999993,8.45163982238,-7.80552980803,24.7127233003,5.89832932298,5.94726145042,0.0,5.86478760642,-6.07867142326,3.7295797691,-0.203880586544,-0.16249141103,0.0,418.04024791588853,418.6980149964234,417.42671509802324,417.83098670954615
4.499999999999992,8.80965862777,-8.17814303071,24.9362466365,5.8862649124,5.93774357378,0.0,6.06946099083,-6.34243826833,3.71901978039,-0.195987467166,-0.151861918684,0.0,477.7210061537859,478.50903345095526,480.6445968292433,481.20628009002144
4.559999999999991,9.17925721536,-8.56590535743,25.1567816121,5.87555814538,5.9285526541,0.0,6.25077893511,-6.58364773338,3.63052982929,-0.156438363978,-0.155958524288,0.0,457.08221458650735,456.7340681691954,456.56772091490035,459.6819405757926
4.6199999999999894,9.55877659385,-8.96718056382,25.3691792059,5.86591808877,5.91907218533,0.0,6.40026509607,-6.79292134195,3.4484855133,-0.170842042233,-0.162452057985,0.0,427.1394747180917,426.5602965138235,427.33940341962796,426.08346663355144
4.679999999999988,9.94815574499,-9.38202198292,25.5723947265,5.85613279387,5.90912492961,0.0,6.57935681427,-7.03574898728,3.32384881282,-0.150909701289,-0.173457887559,0.0,450.9253780336343,450.0091459907544,450.4132544265117,451.9976509667218
4.739999999999987,10.3495529022,-9.81282413785,25.7706042154,5.84764154586,5.89876649706,0.0,6.80076311101,-7.32467215914,3.28087198678,-0.127376549645,-0.171056227586,0.0,483.37955591989277,483.5345670981754,482.8990191432692,484.6542086859009
4.799999999999986,10.7625571693,-10.2592397438,25.9619560322,5.84051271994,5.88838622301,0.0,6.96642649871,-7.55645239033,3.09639917592,-0.105639782425,-0.177210961348,0.0,437.5540210605394,437.0117944450806,436.69820920860286,438.4949970792197
4.859999999999984,11.1870191637,-10.7211583743,26.145118114,5.8337695747,5.87811969877,0.0,7.18250496786,-7.8411324236,3.00702249854,-0.131385639897,-0.161086399847,0.0,474.43863336842617,475.64919973775017,476.9976982516235,475.0161159869198
4.919999999999983,11.6254966845,-11.2012569084,26.3246423125,5.82622901963,5.86852085401,0.0,7.43335027997,-8.16233687357,2.97446567522,-0.116190868102,-0.157859087745,0.0,500.1318246816076,500.34571745530405,499.570537029887,500.6650115978049
4.979999999999982,12.0755790247,-11.6972320678,26.4947269282,5.8204733006,5.85937491602,0.0,7.5698036813,-8.37103792744,2.694519026,-0.0718284969045,-0.143346256806,0.0,412.7880441720923,414.0433145094819,411.7406670208839,415.6386907782927
5.0399999999999805,12.5362583317,-12.2082052129,26.6525214012,5.81576087479,5.8510453769,0.0,7.78615542631,-8.66176129606,2.56356747434,-0.097405105839,-0.131053154033,0.0,473.533212237515,474.4615927148766,472.97424647764683,470.9947671566959
